sample,family,variant,diameter_nm,energy_map,closure,reactive,cls,flags,theta_bri,reconstructed_fraction,bridging_capacity_umol_g,N_react_umol_g,TOF_s_1,N_react_uncapped_umol_g,TOF_uncapped_s_1,pair_fraction,iterations,inventory_residual
A600,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.251322,0,13.5581,1.09385,2.06609,1.07055,2.11106,0,11,8.9e-15
A600,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.251322,0,13.5581,0.519124,4.35349,0.336348,6.71922,0,11,8.9e-15
R500,PRIMARY,,900,LI_SBR1,LOCAL,BRI,PRIMARY,RECON_CAP,0.50151,0,13.5581,2.30487,1.63567,6.79951,0.554452,0,10,-1.4e-14
R500,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.50151,0,13.5581,1.58783,2.37432,1.68962,2.23127,0,10,-1.4e-14
R500,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.50151,0,13.5581,1.09385,3.44653,0.419858,8.97923,0,10,-1.4e-14
R500,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.50151,0,13.5581,0.519124,7.26223,0.0259255,,0,10,-1.4e-14
R600,PRIMARY,,900,LI_SBR1,LOCAL,BRI,PRIMARY,RECON_CAP,0.738259,0,13.5581,2.30487,1.70075,10.0094,0.391633,0,9,9.9e-14
R600,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.738259,0,13.5581,1.58783,2.46879,0.685726,5.71657,0,9,9.9e-14
R600,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.738259,0,13.5581,1.09385,3.58366,0.046978,,0,9,9.9e-14
R600,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.738259,0,13.5581,0.519124,7.55118,0.000220487,,0,9,9.9e-14
R800,PRIMARY,,900,LI_SBR1,LOCAL,BRI,PRIMARY,RECON_CAP,0.859172,0,13.5581,2.30487,0.872066,11.6487,0.172551,0,8,0.0e+00
R800,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.859172,0,13.5581,1.58783,1.26588,0.231022,8.70046,0,8,0.0e+00
R800,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.859172,0,13.5581,1.09385,1.83754,0.00458173,,0,8,0.0e+00
R800,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.859172,0,13.5581,0.519124,3.87191,1.80211e-06,,0,8,0.0e+00
R1000,PRIMARY,,900,LI_SBR1,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.959152,0,13.5581,2.30487,0.0196974,13.0042,0.00349117,0,6,-6.2e-11
R1000,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.959152,0,13.5581,1.58783,0.0285926,0.0216983,,0,6,-6.2e-11
R1000,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.959152,0,13.5581,1.09385,0.0415047,3.62048e-05,,0,6,-6.2e-11
R1000,PRIMARY,,900,LI_SBR1,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.959152,0,13.5581,0.519124,0.087455,1.00797e-10,,0,6,-6.2e-11
R600,inventory,R600 94.6,900,LI_SBR1,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.739595,0,13.5581,2.30487,1.70075,10.0275,0.390926,0,9,1.3e-13
R600,inventory,R600 94.6,900,LI_SBR1,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.739595,0,13.5581,1.58783,2.46879,0.67997,5.76496,0,9,1.3e-13
R600,inventory,R600 94.6,900,LI_SBR1,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.739595,0,13.5581,1.09385,3.58366,0.0461092,,0,9,1.3e-13
R600,inventory,R600 94.6,900,LI_SBR1,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.739595,0,13.5581,0.519124,7.55118,0.000212023,,0,9,1.3e-13
A600,basal,alpha 1,900,LI_SBR1,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.251322,0,13.5581,2.30487,0.980532,3.40744,0.663255,0,11,8.9e-15
R500,basal,alpha 1,900,LI_SBR1,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.50151,0,13.5581,2.30487,1.63567,6.79951,0.554452,0,10,-1.4e-14
R600,basal,alpha 1,900,LI_SBR1,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.738259,0,13.5581,2.30487,1.70074,10.0094,0.391633,0,9,9.9e-14
R800,basal,alpha 1,900,LI_SBR1,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.859172,0,13.5581,2.30488,0.872065,11.6487,0.172551,0,8,0.0e+00
R1000,basal,alpha 1,900,LI_SBR1,LOCAL,BRI+BASAL,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.959152,0,13.5581,2.30489,0.0196973,13.0043,0.00349116,0,6,-6.2e-11
A600,PRIMARY,,900,LI_L2,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.956611,0,13.5581,2.30487,0.980532,12.9698,0.174251,0,13,-1.8e-15
A600,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.956611,0,13.5581,1.58783,1.42333,0.0244174,,0,13,-1.8e-15
A600,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.956611,0,13.5581,1.09385,2.06609,4.5969e-05,,0,13,-1.8e-15
A600,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.956611,0,13.5581,0.519124,4.35349,1.62928e-10,,0,13,-1.8e-15
R500,PRIMARY,,900,LI_L2,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.99943,0,13.5581,2.30487,1.63567,13.5503,0.278222,0,11,-1.4e-14
R500,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.99943,0,13.5581,1.58783,2.37432,4.39505e-06,,0,11,-1.4e-14
R500,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.99943,0,13.5581,1.09385,3.44653,1.42553e-12,,0,11,-1.4e-14
R500,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.99943,0,13.5581,0.519124,7.26223,1.4997e-25,,0,11,-1.4e-14
R600,PRIMARY,,900,LI_L2,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.999977,0,13.5581,2.30487,1.70075,13.5577,0.289134,0,11,0.0e+00
R600,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.999977,0,13.5581,1.58783,2.46879,7.385e-09,,0,11,0.0e+00
R600,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.999977,0,13.5581,1.09385,3.58366,4.02266e-18,,0,11,0.0e+00
R600,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.999977,0,13.5581,0.519124,7.55118,1.19354e-36,,0,11,0.0e+00
R800,PRIMARY,,900,LI_L2,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.999995,0,13.5581,2.30487,0.872066,13.558,0.148252,0,10,-2.8e-14
R800,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.999995,0,13.5581,1.58783,1.26588,3.96709e-10,,0,10,-2.8e-14
R800,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.999995,0,13.5581,1.09385,1.83754,1.16078e-20,,0,10,-2.8e-14
R800,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.999995,0,13.5581,0.519124,3.87191,9.93807e-42,,0,10,-2.8e-14
R1000,PRIMARY,,900,LI_L2,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,2.30487,0.0196974,13.558,0.00334856,0,8,2.3e-13
R1000,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,1.58783,0.0285926,1.18175e-11,,0,8,2.3e-13
R1000,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,1.09385,0.0415047,1.03003e-23,,0,8,2.3e-13
R1000,PRIMARY,,900,LI_L2,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,0.519124,0.087455,7.82539e-48,,0,8,2.3e-13
R600,inventory,R600 94.6,900,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999977,0,13.5581,2.30487,1.70075,13.5578,0.289133,0,11,1.4e-14
R600,inventory,R600 94.6,900,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999977,0,13.5581,1.58783,2.46879,7.11673e-09,,0,11,1.4e-14
R600,inventory,R600 94.6,900,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999977,0,13.5581,1.09385,3.58366,3.73571e-18,,0,11,1.4e-14
R600,inventory,R600 94.6,900,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999977,0,13.5581,0.519124,7.55118,1.02934e-36,,0,11,1.4e-14
A600,basal,alpha 1,900,LI_L2,NEUTRAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.956611,0,13.5581,2.30489,0.980525,12.9698,0.174251,0,13,-1.8e-15
R500,basal,alpha 1,900,LI_L2,NEUTRAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.99943,0,13.5581,2.30618,1.63474,13.5516,0.278195,0,11,-1.4e-14
R600,basal,alpha 1,900,LI_L2,NEUTRAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.999977,0,13.5581,2.33672,1.67756,13.5896,0.288456,0,11,0.0e+00
R800,basal,alpha 1,900,LI_L2,NEUTRAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.999995,0,13.5581,2.44177,0.823175,13.6949,0.14677,0,10,-2.8e-14
R1000,basal,alpha 1,900,LI_L2,NEUTRAL,BRI+BASAL,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,3.07928,0.0147437,14.3325,0.00316763,0,8,2.3e-13
A600,PRIMARY,,900,LI_L2,LOCAL,BRI,PRIMARY,RECON_CAP,0.244276,0,13.5581,2.30487,0.980532,3.31191,0.682386,0,11,-1.8e-15
A600,PRIMARY,,900,LI_L2,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.244276,0,13.5581,1.58783,1.42333,1.89149,1.19482,0,11,-1.8e-15
A600,PRIMARY,,900,LI_L2,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.244276,0,13.5581,1.09385,2.06609,1.08027,2.09207,0,11,-1.8e-15
A600,PRIMARY,,900,LI_L2,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.244276,0,13.5581,0.519124,4.35349,0.352358,6.41393,0,11,-1.8e-15
R500,PRIMARY,,900,LI_L2,LOCAL,BRI,PRIMARY,RECON_CAP,0.491552,0,13.5581,2.30487,1.63567,6.66449,0.565684,0,10,-5.0e-14
R500,PRIMARY,,900,LI_L2,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.491552,0,13.5581,1.58783,2.37432,1.7229,2.18817,0,10,-5.0e-14
R500,PRIMARY,,900,LI_L2,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.491552,0,13.5581,1.09385,3.44653,0.445403,8.46424,0,10,-5.0e-14
R500,PRIMARY,,900,LI_L2,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.491552,0,13.5581,0.519124,7.26223,0.0297673,,0,10,-5.0e-14
R600,PRIMARY,,900,LI_L2,LOCAL,BRI,PRIMARY,RECON_CAP,0.731445,0,13.5581,2.30487,1.70075,9.91697,0.395282,0,9,-1.4e-14
R600,PRIMARY,,900,LI_L2,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.731445,0,13.5581,1.58783,2.46879,0.715232,5.48074,0,9,-1.4e-14
R600,PRIMARY,,900,LI_L2,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.731445,0,13.5581,1.09385,3.58366,0.0515839,,0,9,-1.4e-14
R600,PRIMARY,,900,LI_L2,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.731445,0,13.5581,0.519124,7.55118,0.000268318,,0,9,-1.4e-14
R800,PRIMARY,,900,LI_L2,LOCAL,BRI,PRIMARY,RECON_CAP,0.856862,0,13.5581,2.30487,0.872066,11.6174,0.173016,0,8,8.5e-14
R800,PRIMARY,,900,LI_L2,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.856862,0,13.5581,1.58783,1.26588,0.238022,8.44459,0,8,8.5e-14
R800,PRIMARY,,900,LI_L2,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.856862,0,13.5581,1.09385,1.83754,0.0048767,,0,8,8.5e-14
R800,PRIMARY,,900,LI_L2,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.856862,0,13.5581,0.519124,3.87191,2.04712e-06,,0,8,8.5e-14
R1000,PRIMARY,,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.965049,0,13.5581,2.30487,0.0196974,13.0842,0.00346984,0,6,-8.9e-11
R1000,PRIMARY,,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.965049,0,13.5581,1.58783,0.0285926,0.0159834,,0,6,-8.9e-11
R1000,PRIMARY,,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.965049,0,13.5581,1.09385,0.0415047,1.9525e-05,,0,6,-8.9e-11
R1000,PRIMARY,,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.965049,0,13.5581,0.519124,0.087455,2.91365e-11,,0,6,-8.9e-11
R600,inventory,R600 94.6,900,LI_L2,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.732819,0,13.5581,2.30487,1.70075,9.9356,0.394541,0,9,0.0e+00
R600,inventory,R600 94.6,900,LI_L2,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.732819,0,13.5581,1.58783,2.46879,0.709261,5.52688,0,9,0.0e+00
R600,inventory,R600 94.6,900,LI_L2,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.732819,0,13.5581,1.09385,3.58366,0.0506312,,0,9,0.0e+00
R600,inventory,R600 94.6,900,LI_L2,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.732819,0,13.5581,0.519124,7.55118,0.000258013,,0,9,0.0e+00
A600,basal,alpha 1,900,LI_L2,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.244276,0,13.5581,2.30487,0.980532,3.31191,0.682386,0,11,-1.8e-15
R500,basal,alpha 1,900,LI_L2,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.491552,0,13.5581,2.30487,1.63567,6.66449,0.565684,0,10,-5.0e-14
R600,basal,alpha 1,900,LI_L2,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.731445,0,13.5581,2.30487,1.70074,9.91697,0.395282,0,9,-1.4e-14
R800,basal,alpha 1,900,LI_L2,LOCAL,BRI+BASAL,SENSITIVITY,RECON_CAP,0.856862,0,13.5581,2.30487,0.872065,11.6174,0.173016,0,8,8.5e-14
R1000,basal,alpha 1,900,LI_L2,LOCAL,BRI+BASAL,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.965049,0,13.5581,2.30489,0.0196972,13.0842,0.00346983,0,6,-8.9e-11
A600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.917411,0,13.5581,2.30487,0.980532,12.4383,0.181697,0,12,0.0e+00
A600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.917411,0,13.5581,1.58783,1.42333,0.0848417,,0,12,0.0e+00
A600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.917411,0,13.5581,1.09385,2.06609,0.000578705,,0,12,0.0e+00
A600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.917411,0,13.5581,0.519124,4.35349,2.69248e-08,,0,12,0.0e+00
R500,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.997587,0,13.5581,2.30487,1.63567,13.5253,0.278736,0,12,-1.4e-14
R500,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.997587,0,13.5581,1.58783,2.37432,7.87725e-05,,0,12,-1.4e-14
R500,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.997587,0,13.5581,1.09385,3.44653,4.58776e-10,,0,12,-1.4e-14
R500,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.997587,0,13.5581,0.519124,7.26223,1.55616e-20,,0,12,-1.4e-14
R600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.999962,0,13.5581,2.30487,1.70075,13.5575,0.289138,0,11,0.0e+00
R600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.999962,0,13.5581,1.58783,2.46879,1.99047e-08,,0,11,0.0e+00
R600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.999962,0,13.5581,1.09385,3.58366,2.92233e-17,,0,11,0.0e+00
R600,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.999962,0,13.5581,0.519124,7.55118,6.29909e-35,,0,11,0.0e+00
R800,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,BRI,PRIMARY,RECON_CAP,0.999993,0,13.5581,2.30487,0.872066,13.558,0.148252,0,10,2.8e-14
R800,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,PRIMARY,RECON_CAP,0.999993,0,13.5581,1.58783,1.26588,7.23684e-10,,0,10,2.8e-14
R800,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,PRIMARY,RECON_CAP,0.999993,0,13.5581,1.09385,1.83754,3.86281e-20,,0,10,2.8e-14
R800,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,PRIMARY,RECON_CAP,0.999993,0,13.5581,0.519124,3.87191,1.10056e-40,,0,10,2.8e-14
R1000,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,2.30487,0.0196974,13.558,0.00334856,0,8,1.1e-13
R1000,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,1.58783,0.0285926,1.45959e-11,,0,8,1.1e-13
R1000,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,1.09385,0.0415047,1.57132e-23,,0,8,1.1e-13
R1000,PRIMARY,,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,0,13.5581,0.519124,0.087455,1.82109e-47,,0,8,1.1e-13
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999962,0,13.5581,2.30487,1.70075,13.5576,0.289138,0,11,0.0e+00
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999962,0,13.5581,1.58783,2.46879,1.91345e-08,,0,11,0.0e+00
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999962,0,13.5581,1.09385,3.58366,2.70055e-17,,0,11,0.0e+00
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999962,0,13.5581,0.519124,7.55118,5.37927e-35,,0,11,0.0e+00
A600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,BRI,PRIMARY,,0.101318,0,13.5581,1.37368,1.64522,1.37368,1.64522,0,18,-9.0e-12
A600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z2,PRIMARY,,0.101318,0,13.5581,1.10942,2.0371,1.10942,2.0371,0,18,-9.0e-12
A600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z4,PRIMARY,,0.101318,0,13.5581,0.896001,2.52232,0.896001,2.52232,0,18,-9.0e-12
A600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z8,PRIMARY,,0.101318,0,13.5581,0.58443,3.86701,0.58443,3.86701,0,18,-9.0e-12
R500,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,BRI,PRIMARY,RECON_CAP,0.175922,0,13.5581,2.30487,1.63567,2.38516,1.58061,0,15,2.5e-11
R500,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.175922,0,13.5581,1.58783,2.37432,1.61977,2.32749,0,15,2.5e-11
R500,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.175922,0,13.5581,1.09385,3.44653,1.1,3.42729,0,15,2.5e-11
R500,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.175922,0,13.5581,0.519124,7.26223,0.507299,7.43151,0,15,2.5e-11
R600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,BRI,PRIMARY,RECON_CAP,0.224856,0,13.5581,2.30487,1.70075,3.04861,1.28583,0,9,-2.8e-14
R600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.224856,0,13.5581,1.58783,2.46879,1.83175,2.14003,0,9,-2.8e-14
R600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.224856,0,13.5581,1.09385,3.58366,1.10061,3.56168,0,9,-2.8e-14
R600,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.224856,0,13.5581,0.519124,7.55118,0.397338,9.86564,0,9,-2.8e-14
R800,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,BRI,PRIMARY,RECON_CAP,0.241026,0,13.5581,2.30487,0.872066,3.26785,0.615084,0,8,0.0e+00
R800,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z2,PRIMARY,RECON_CAP,0.241026,0,13.5581,1.58783,1.26588,1.88242,1.06778,0,8,0.0e+00
R800,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z4,PRIMARY,RECON_CAP,0.241026,0,13.5581,1.09385,1.83754,1.08435,1.85365,0,8,0.0e+00
R800,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z8,PRIMARY,RECON_CAP,0.241026,0,13.5581,0.519124,3.87191,0.359812,5.58624,0,8,0.0e+00
R1000,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.249025,0,13.5581,2.30487,0.0196974,3.37629,0.0134467,0,6,-7.3e-11
R1000,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.249025,0,13.5581,1.58783,0.0285926,1.90411,0.0238432,0,6,-7.3e-11
R1000,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.249025,0,13.5581,1.09385,0.0415047,1.07385,0.0422779,0,6,-7.3e-11
R1000,PRIMARY,,900,LI_CONT xi 0.5,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.249025,0,13.5581,0.519124,0.087455,0.341543,0.132926,0,6,-7.3e-11
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.22507,0,13.5581,2.30487,1.70075,3.05151,1.28461,0,9,1.1e-13
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.22507,0,13.5581,1.58783,2.46879,1.83248,2.13917,0,9,1.1e-13
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.22507,0,13.5581,1.09385,3.58366,1.10044,3.56222,0,9,1.1e-13
R600,inventory,R600 94.6,900,LI_CONT xi 0.5,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.22507,0,13.5581,0.519124,7.55118,0.39684,9.87804,0,9,1.1e-13
A600,diameter,1250 nm,1250,PAB,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.792332,0,9.7618,1.65951,1.36185,7.73459,0.292194,0,12,1.9e-12
A600,diameter,1250 nm,1250,PAB,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.792332,0,9.7618,1.14323,1.97685,0.333563,6.77534,0,12,1.9e-12
A600,diameter,1250 nm,1250,PAB,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.792332,0,9.7618,0.787574,2.86957,0.0143853,,0,12,1.9e-12
A600,diameter,1250 nm,1250,PAB,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.792332,0,9.7618,0.373769,6.04651,2.67546e-05,,0,12,1.9e-12
R500,diameter,1250 nm,1250,PAB,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.972285,0,9.7618,1.65951,2.27176,9.49126,0.397208,0,12,-7.1e-15
R500,diameter,1250 nm,1250,PAB,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.972285,0,9.7618,1.14323,3.29766,0.0072903,,0,12,-7.1e-15
R500,diameter,1250 nm,1250,PAB,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.972285,0,9.7618,0.787574,4.78685,5.59972e-06,,0,12,-7.1e-15
R500,diameter,1250 nm,1250,PAB,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.972285,0,9.7618,0.373769,10.0864,3.30377e-12,,0,12,-7.1e-15
R600,diameter,1250 nm,1250,PAB,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.992822,0,9.7618,1.65951,2.36215,9.69173,0.404468,0,10,3.9e-12
R600,diameter,1250 nm,1250,PAB,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.992822,0,9.7618,1.14323,3.42887,0.000499352,,0,10,3.9e-12
